Text,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,cleaned_text,tokens
"Life tip: When nothing goes right, go to bed. 🛏️➡️",0.5454545454545454,0.4042553191489362,0.7619047619047619,0.6744186046511628,0.5316455696202531,life tip nothing goes right go bed,"['life', 'tip', 'nothing', 'go', 'right', 'go', 'bed']"
"If I ever go missing, follow my kids. They can find me no matter where I try to hide. 👀👶",0.7272727272727273,0.2553191489361702,0.6984126984126984,0.41860465116279066,0.7468354430379747,ever go missing follow kids find matter try hide,"['ever', 'go', 'missing', 'follow', 'kid', 'find', 'matter', 'try', 'hide']"
"I don't have ducks. I don't have a row. I have squirrels, and they're at a rave. 🦆🐿️",0.5909090909090908,0.4255319148936171,0.8095238095238094,0.4883720930232559,0.5949367088607593,dont ducks dont row squirrels theyre rave,"['duck', 'row', 'squirrel', 'rave']"
"If I got paid for every time I got distracted, I wish I had a puppy. 🤑🐶",0.6818181818181817,0.2765957446808511,0.7936507936507936,0.5581395348837209,0.5443037974683543,got paid every time got distracted wish puppy,"['got', 'paid', 'every', 'time', 'got', 'distracted', 'wish', 'puppy']"
"If stress burned calories, I'd be a supermodel. 😓💃",0.75,0.19148936170212771,0.7777777777777777,0.627906976744186,0.5949367088607593,stress burned calories id supermodel,"['stress', 'burned', 'calorie', 'supermodel']"
"I'm great at multitasking. I can waste time, be unproductive, and procrastinate all at once. 👌📅",0.6363636363636362,0.36170212765957444,0.8412698412698412,0.34883720930232565,0.6075949367088607,im great multitasking waste time unproductive procrastinate,"['great', 'multitasking', 'waste', 'time', 'unproductive', 'procrastinate']"
"I'm at that age where my mind still thinks I'm 29, my humor suggests I'm 12, while my body mostly keeps asking if I'm sure I'm not dead yet. 🤔👴",0.7272727272727273,0.44680851063829785,0.7301587301587301,0.4651162790697675,0.7088607594936709,im age mind still thinks im 29 humor suggests im 12 body mostly keeps asking im sure im dead yet,"['age', 'mind', 'still', 'think', 'humor', 'suggests', 'body', 'mostly', 'keep', 'asking', 'sure', 'dead', 'yet']"
Is it Friday yet? I'm ready for the weekend. On Monday. 🗓️🥳,0.5227272727272727,0.29787234042553196,0.746031746031746,0.7674418604651163,0.5316455696202531,friday yet im ready weekend monday,"['friday', 'yet', 'ready', 'weekend', 'monday']"
"I wish I could lose weight as easily as I lose my keys, my phone, my temper, and even my mind. 🤦‍♀️🔑",0.6590909090909092,0.17021276595744683,0.8095238095238094,0.5116279069767442,0.6962025316455696,wish could lose weight easily lose keys phone temper even mind,"['wish', 'could', 'lose', 'weight', 'easily', 'lose', 'key', 'phone', 'temper', 'even', 'mind']"
I'm not really a social drinker. I'd say I'm more of a 'drinker with a social problem.' 🍷🤷‍♂️,0.49999999999999994,0.6382978723404256,0.6984126984126984,0.4418604651162791,0.6582278481012658,im really social drinker id say im drinker social problem,"['really', 'social', 'drinker', 'say', 'social', 'problem']"
My exercise routine consists mainly of doing diddly squats. 🏋️‍♂️😅,0.5909090909090908,0.4042553191489362,0.7142857142857143,0.7209302325581395,0.5063291139240506,exercise routine consists mainly diddly squats,"['exercise', 'routine', 'consists', 'mainly', 'diddly', 'squat']"
"If my body is a temple, I'm the kind of person who leaves all the lights on. 💡🏛️",0.6136363636363635,0.3404255319148936,0.7619047619047619,0.6046511627906977,0.5569620253164556,body temple im kind person leaves lights,"['body', 'temple', 'kind', 'person', 'leaf', 'light']"
"Is it bad that my three favorite hobbies are breakfast, lunch, and dinner? 🥞🥪🍝",0.6363636363636362,0.23404255319148937,0.7777777777777777,0.6976744186046512,0.49367088607594933,bad three favorite hobbies breakfast lunch dinner,"['bad', 'three', 'favorite', 'hobby', 'breakfast', 'lunch', 'dinner']"
"Whoever said 'It's not about the destination, it's about the journey' never flew on a long-haul flight with kids. ✈️👶",0.7272727272727273,0.2765957446808511,0.8412698412698412,0.39534883720930236,0.6835443037974682,whoever said destination journey never flew longhaul flight kids,"['whoever', 'said', 'destination', 'journey', 'never', 'flew', 'flight', 'kid']"
Life is like a helicopter. I don't know how to operate a helicopter. 🚁🤷‍♂️,0.75,0.21276595744680848,0.7936507936507936,0.6511627906976744,0.5189873417721518,life like helicopter dont know operate helicopter,"['life', 'like', 'helicopter', 'know', 'operate', 'helicopter']"
Being an adult is mostly going to bed when you don't want to and also waking up when you don't want to. 🛌🌅,0.5681818181818181,0.46808510638297873,0.7301587301587301,0.4883720930232559,0.721518987341772,adult mostly going bed dont want also waking dont want,"['adult', 'mostly', 'going', 'bed', 'want', 'also', 'waking', 'want']"
Can we have a moment of silence for all those good hair days where no one important saw you. 💇‍♀️👀,0.6590909090909092,0.3829787234042553,0.746031746031746,0.5581395348837209,0.6455696202531644,moment silence good hair days one important saw,"['moment', 'silence', 'good', 'hair', 'day', 'one', 'important', 'saw']"
Is it possible to die from too many awkward social interactions because I feel like I'm close? 😅🤝,0.6136363636363635,0.2553191489361702,0.8253968253968254,0.5348837209302325,0.5822784810126581,possible die many awkward social interactions feel like im close,"['possible', 'die', 'many', 'awkward', 'social', 'interaction', 'feel', 'like', 'close']"
"I'm living for the weekend. Literally, I'm barely surviving the weekdays. 📆😣",0.5454545454545454,0.31914893617021284,0.7619047619047619,0.744186046511628,0.5443037974683543,im living weekend literally im barely surviving weekdays,"['living', 'weekend', 'literally', 'barely', 'surviving', 'weekday']"
I'm not sure how many problems I have because math is one of them. 🤔➕,0.6818181818181817,0.4255319148936171,0.6984126984126984,0.5813953488372093,0.6582278481012658,im sure many problems math one,"['sure', 'many', 'problem', 'math', 'one']"
"If you're not supposed to eat at night, why is there a light in the fridge? 🌜🍔",0.6363636363636362,0.19148936170212771,0.8412698412698412,0.7674418604651163,0.5189873417721518,youre supposed eat night light fridge,"['supposed', 'eat', 'night', 'light', 'fridge']"
The first five days after the weekend are the hardest. 💼😩,0.7045454545454546,0.2765957446808511,0.7936507936507936,0.5116279069767442,0.620253164556962,first five days weekend hardest,"['first', 'five', 'day', 'weekend', 'hardest']"
Yoga class helps me calm down from the agonizing stress of trying to get to yoga class on time. 🧘‍♀️⏰,0.5909090909090908,0.44680851063829785,0.7142857142857143,0.6744186046511628,0.5569620253164556,yoga class helps calm agonizing stress trying get yoga class time,"['yoga', 'class', 'help', 'calm', 'agonizing', 'stress', 'trying', 'get', 'yoga', 'class', 'time']"
I'm not sure if life is passing me by or trying to run me over. 🚶‍♀️🚚,0.75,0.29787234042553196,0.7301587301587301,0.37209302325581395,0.7468354430379747,im sure life passing trying run,"['sure', 'life', 'passing', 'trying', 'run']"
"Love is like a fart. If you have to force it, it's probably crap. 💕💨",0.6136363636363635,0.5744680851063829,0.7777777777777777,0.11627906976744187,0.6835443037974682,love like fart force probably crap,"['love', 'like', 'fart', 'force', 'probably', 'crap']"
Life status: Currently holding it all together with one bobby pin. 📌😯,0.6590909090909092,0.23404255319148937,0.8095238095238094,0.627906976744186,0.5696202531645569,life status currently holding together one bobby pin,"['life', 'status', 'currently', 'holding', 'together', 'one', 'bobby', 'pin']"
Why is 'abbreviation' such a long word? 🤔💭,0.5227272727272727,0.4893617021276596,0.6825396825396824,0.8139534883720931,0.5063291139240506,abbreviation long word,"['long', 'word']"
"I'm not lazy, I'm on energy-saving mode. 💤🔋",0.6363636363636362,0.3829787234042553,0.8412698412698412,0.4651162790697675,0.6075949367088607,im lazy im energysaving mode,"['lazy', 'mode']"
"Ever look at your bank account and think, 'Maybe I'll just run into the woods and be a hermit'? 🌲💸",0.7272727272727273,0.3404255319148936,0.7619047619047619,0.41860465116279066,0.7088607594936709,ever look bank account think maybe ill run woods hermit,"['ever', 'look', 'bank', 'account', 'think', 'run', 'wood', 'hermit']"
Is it really hoarding if you're collecting books? 📚🏠,0.5681818181818181,0.4255319148936171,0.6666666666666666,0.744186046511628,0.5443037974683543,really hoarding youre collecting books,"['really', 'hoarding', 'collecting', 'book']"
"If aliens saw us walking our dogs and picking up their poop, who would they think is in charge? 👽🐶",0.75,0.21276595744680848,0.7936507936507936,0.5581395348837209,0.5949367088607593,aliens saw us walking dogs picking poop would think charge,"['alien', 'saw', 'u', 'walking', 'dog', 'picking', 'poop', 'would', 'think', 'charge']"
I'm not arguing. I'm just explaining why I'm right. 🤨✅,0.6136363636363635,0.5106382978723405,0.7777777777777777,0.34883720930232565,0.6455696202531644,im arguing im explaining im right,"['arguing', 'explaining', 'right']"
Being a sleepy girl with a busy life is hard. 😴💼,0.6818181818181817,0.2765957446808511,0.7301587301587301,0.6744186046511628,0.5569620253164556,sleepy girl busy life hard,"['sleepy', 'girl', 'busy', 'life', 'hard']"
I love deadlines. I like the whooshing sound they make as they fly by. ⏰🚀,0.6363636363636362,0.36170212765957444,0.7619047619047619,0.5348837209302325,0.6962025316455696,love deadlines like whooshing sound make fly,"['love', 'deadline', 'like', 'whooshing', 'sound', 'make', 'fly']"
"I'm not shy, I'm holding back my awesomeness so I don't intimidate you. 😌💥",0.5454545454545454,0.5319148936170214,0.7142857142857143,0.39534883720930236,0.721518987341772,im shy im holding back awesomeness dont intimidate,"['shy', 'holding', 'back', 'awesomeness', 'intimidate']"
Sometimes I meet people and feel bad for their dog. 🐶😔,0.6590909090909092,0.2553191489361702,0.8412698412698412,0.4418604651162791,0.620253164556962,sometimes meet people feel bad dog,"['sometimes', 'meet', 'people', 'feel', 'bad', 'dog']"
Coffee is a hug in a mug. ☕🤗,0.5909090909090908,0.4042553191489362,0.6825396825396824,0.7906976744186047,0.5063291139240506,coffee hug mug,"['coffee', 'hug', 'mug']"
Deciding I'll just do it tomorrow has been the backbone of my productivity for years. 📅🙌,0.6136363636363635,0.44680851063829785,0.7777777777777777,0.6046511627906977,0.5822784810126581,deciding ill tomorrow backbone productivity years,"['deciding', 'tomorrow', 'backbone', 'productivity', 'year']"
I consider 'on time' to be when I get there. 🕒🏃‍♀️,0.7272727272727273,0.29787234042553196,0.746031746031746,0.5116279069767442,0.6708860759493669,consider time get,"['consider', 'time', 'get']"
"If I quit now, they'll never make a movie about me. Unless it's a cautionary tale. 🎬😬",0.5227272727272727,0.4893617021276596,0.6984126984126984,0.7674418604651163,0.5189873417721518,quit theyll never make movie unless cautionary tale,"['quit', 'never', 'make', 'movie', 'unless', 'cautionary', 'tale']"
"I want to be like a caterpillar. Eat a lot, sleep for a while, and then wake up beautiful. 🐛🦋",0.6363636363636362,0.23404255319148937,0.7619047619047619,0.6744186046511628,0.6075949367088607,want like caterpillar eat lot sleep wake beautiful,"['want', 'like', 'caterpillar', 'eat', 'lot', 'sleep', 'wake', 'beautiful']"
Please don't interrupt me while I'm ignoring you. 🙉🚫,0.75,0.3404255319148936,0.8253968253968254,0.37209302325581395,0.620253164556962,please dont interrupt im ignoring,"['please', 'interrupt', 'ignoring']"
My alone time is sometimes for your safety. 🤫🔒,0.6136363636363635,0.5744680851063829,0.7301587301587301,0.34883720930232565,0.7088607594936709,alone time sometimes safety,"['alone', 'time', 'sometimes', 'safety']"
Welcome to adulthood. You have a favorite spatula now. 🥄🎉,0.5681818181818181,0.4255319148936171,0.7142857142857143,0.6511627906976744,0.6455696202531644,welcome adulthood favorite spatula,"['welcome', 'adulthood', 'favorite', 'spatula']"
I'm not saying your perfume is too strong. I'm just saying the canary was alive before you got here. 🐦😵,0.6818181818181817,0.2553191489361702,0.7936507936507936,0.4883720930232559,0.6835443037974682,im saying perfume strong im saying canary alive got,"['saying', 'perfume', 'strong', 'saying', 'canary', 'alive', 'got']"
"Today's mood is brought to you by the letters W, T, and F. 🤷‍♀️🔠",0.6363636363636362,0.3829787234042553,0.8412698412698412,0.41860465116279066,0.5822784810126581,todays mood brought letters w f,"['today', 'mood', 'brought', 'letter', 'w']"
I'm not a hot mess. I'm a spicy disaster. 🌶️💥,0.5454545454545454,0.5106382978723405,0.7777777777777777,0.5348837209302325,0.721518987341772,im hot mess im spicy disaster,"['hot', 'mess', 'spicy', 'disaster']"
